"campus","unidade","shortcode","data","legenda","link","img_url","dia_semana","mes"
"Itaberaba","ifbaiano.itaberaba","DYHmpp2Fp3w","09/05/2026 16:39","""IF Baiano – Campus Itaberaba ‍ Oportunidade para docentes que desejam atuar no Ensino Básico, Técnico e Tecnológico. 🗓️ Período de inscrição: ...""","https://www.instagram.com/p/DYHmpp2Fp3w/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","5","5"
"Itaberaba","ifbaiano.itaberaba","DXMjm_IjWg0","16/04/2026 00:00","""... likes, 2 comments - ifbaiano.itaberaba on April 16, 2026: 'No ... Join IF Baiano Campus Itaberaba on Instagram. Sign up for Instagram.""","https://www.instagram.com/reel/DXMjm_IjWg0/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","3","4"
"Itaberaba","ifbaiano.itaberaba","DXj_zRhkVvS","25/04/2026 00:00","""✨ Vem aí a nossa Semana Acadêmica! · No dia 15 de abril, o IF Baiano Campus Itaberaba realizou uma reunião estratégica com docentes do eixo ...""","https://www.instagram.com/p/DXj_zRhkVvS/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","5","4"
"Itaberaba","ifbaiano.itaberaba","DXVFhpclHkr","19/04/2026 00:00","""Seguimos levando o IF Baiano para além dos nossos campi, construindo junto com estudantes de todo o país, um movimento estudantil mais forte, ...""","https://www.instagram.com/p/DXVFhpclHkr/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","6","4"
"Itaberaba","ifbaiano.itaberaba","DYM80nOFiL5","11/05/2026 15:43","""🗓️ Período de inscrição: 30/04/2026 a 10/05/2026 E-mail para inscrição/envio de documentos: selecao.professor@itaberaba.ifbaiano.edu.br ...""","https://www.instagram.com/p/DYM80nOFiL5/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","0","5"
"Itaberaba","ifbaiano.itaberaba","DYKBHsDFON7","10/05/2026 15:43","""Hoje celebramos o amor, o cuidado e a força de todas as mães. O IF Baiano – Campus Guanambi presta sua homenagem às mães que inspiram, acolhem, ...""","https://www.instagram.com/p/DYKBHsDFON7/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","6","5"
"Itaberaba","ifbaiano.itaberaba","DXrfrT6FkiY","28/04/2026 00:00","""Descobrindo novos meios de viabilizar financeiramente as oportunidades de estudar no exterior para nossos alunos Ally Experience Para ...""","https://www.instagram.com/p/DXrfrT6FkiY/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","1","4"
"Itaberaba","ifbaiano.itaberaba","DXaExy4jUPb","21/04/2026 00:00","""www.ifbaiano.edu.br/unidades/teixeira @ifbaianoteixeiradefreitas #PARTIU IF ... Join IF Baiano Campus Itaberaba on Instagram. Sign up for ...""","https://www.instagram.com/reel/DXaExy4jUPb/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","1","4"
"Itaberaba","ifbaiano.itaberaba","C-8fyk4PDbm","20/05/2026 19:57","""Hoje, o IFbaiano esteve presente na praça do Coqueiro, na Cidade de Itaberaba, onde nosso Campus está localizado! Foi um momento interativo e ...""","https://www.instagram.com/reel/C-8fyk4PDbm/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","2","5"
"Itaberaba","ifbaiano.itaberaba","DYX90AXFpzm","15/05/2026 18:28","""112 likes, 2 comments - ifbaiano.itaberaba on May 15, 2026: '✨A bibliotecária do Campus Itaberaba, Prof. Dra. Simone Velame, esteve na manhã ...""","https://www.instagram.com/p/DYX90AXFpzm/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","4","5"
"Itaberaba","ifbaiano.itaberaba","DXsI0sRlsYg","28/04/2026 00:00","""IF Baiano – Campus Itaberaba ‍ Oportunidade para docentes que desejam atuar no Ensino Básico, Técnico e Tecnológico. 🗓️ Período de inscrição: ...""","https://www.instagram.com/p/DXsI0sRlsYg/","https://placehold.co/400x300/27ae60/white?text=Instagram+Post","1","4"
